"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"56033","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56039","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56045","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",14.15,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72000","5","31212","57","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72061","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72097","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72117","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",26.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1038","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1042","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1050","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1054","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",4.80,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1058","5","31212","47","0","2015","4","",5,47,49,47,354247,68602,3052,572,"",0.85,0.29,0.31,0.29,0.12,0.46,0.58,0.41,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1074","5","31212","47","0","2015","4","",17,320,319,315,2165380,1042488,28153,524,"",3.15,2.39,2.39,2.35,1.07,2.77,3.01,0.45,"N",5,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1090","5","31212","47","0","2015","4","",6,651,665,674,11823346,293962,11554,1371,"",1.25,5.16,5.27,5.29,5.42,1.82,1.56,1.03,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1118","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.16,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1126","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",2.70,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1146","5","31212","47","0","2015","4","",4,31,30,40,149842,75526,1861,342,"",2.01,0.41,0.40,0.53,0.10,1.26,1.15,0.23,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1150","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1170","5","31212","47","0","2015","4","",21,805,804,813,6734705,2939473,62168,642,"",6.28,12.10,12.15,12.12,7.29,15.43,19.42,0.60,"",4,23.5,462,134.7,458,132.4,472,138.4,4457094,195.7,1849878,169.8,44200,246.0,132,25.9
"C1202","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1206","5","31212","47","0","2015","4","",14,757,720,762,13692811,429368,7976,1411,"",0.34,0.85,0.81,0.84,0.80,0.35,0.35,0.96,"",4,40.0,83,12.3,39,5.7,92,13.7,818122,6.4,9992,2.4,-2,0.0,-56,-3.8
"C1222","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.70,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1226","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","31212","47","0","2015","4","N",21,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1254","5","31212","47","0","2015","4","",4,96,91,88,428474,217010,7530,360,"",0.91,0.82,0.80,0.79,0.25,1.70,1.29,0.31,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1258","5","31212","47","0","2015","4","",13,142,147,151,1386248,173508,4685,727,"",0.74,0.30,0.31,0.32,0.15,0.35,0.38,0.47,"N",3,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1262","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1270","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1298","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1302","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1314","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1338","5","31212","47","0","2015","4","",6,133,129,127,681587,663320,5400,404,"",3.40,4.26,4.17,4.07,1.51,4.30,2.62,0.36,"",1,20.0,29,27.9,28,27.7,27,27.0,252754,58.9,237230,55.7,1288,31.3,80,24.7
"C1346","5","31212","47","0","2015","4","",15,519,514,521,5750648,3033665,65597,854,"",7.78,19.28,19.18,19.39,15.05,23.04,21.80,0.78,"",3,25.0,49,10.4,53,11.5,66,14.5,889065,18.3,322978,11.9,4212,6.9,45,5.6
"C1374","5","31212","47","0","2015","4","N",6,0,0,0,0,0,0,0,"N",3.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1382","5","31212","47","0","2015","4","",5,75,78,73,488254,85863,1857,499,"",0.72,0.43,0.45,0.41,0.16,0.52,0.63,0.38,"",1,25.0,14,23.0,17,27.9,14,23.7,82282,20.3,10782,14.4,417,29.0,-19,-3.7
"C1390","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1402","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1426","5","31212","47","0","2015","4","N",13,0,0,0,0,0,0,0,"N",2.67,0,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1446","5","31212","47","0","2015","4","",38,1079,1060,1050,20488906,1833327,38004,1483,"",0.97,1.15,1.13,1.11,0.85,0.87,0.98,0.75,"",12,46.2,439,68.6,410,63.1,392,59.6,-15418877,-42.9,984248,115.9,10786,39.6,-2771,-65.1
"C1450","5","31212","47","0","2015","4","",26,605,599,604,5844119,1007300,24038,746,"",7.35,9.55,9.46,9.49,4.25,10.59,14.35,0.45,"",5,23.8,162,36.6,139,30.2,145,31.6,1659901,39.7,396769,65.0,10412,76.4,37,5.2
"C1454","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1474","5","31212","47","0","2015","4","",7,44,42,44,311002,222794,1886,552,"",4.24,1.42,1.36,1.41,0.63,1.85,1.21,0.45,"",1,16.7,-4,-8.3,-6,-12.5,-1,-2.2,43773,16.4,16679,8.1,37,2.0,115,26.3
"C1486","5","31212","47","0","2015","4","",3,88,92,98,794329,186264,3793,659,"",0.35,0.57,0.60,0.63,0.17,0.70,0.44,0.29,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1518","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1538","5","31212","47","0","2015","4","",7,132,214,239,1178423,621031,21372,465,"",0.95,0.67,1.09,1.20,0.37,2.91,2.77,0.38,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1550","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1554","5","31212","47","0","2015","4","N",11,0,0,0,0,0,0,0,"N",5.55,0,0,0,0,0,0,0,"N",4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1594","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1598","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1602","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1606","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.80,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1630","5","31212","47","0","2015","4","",5,28,28,26,142500,103942,1040,401,"",2.57,0.54,0.54,0.50,0.15,0.73,0.62,0.29,"",1,25.0,8,40.0,8,40.0,8,44.4,71494,100.7,32936,46.4,330,46.5,118,41.7
"C1654","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1658","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1670","5","31212","47","0","2015","4","",14,96,97,94,743247,214505,1127,598,"",2.95,0.84,0.84,0.81,0.41,1.09,0.38,0.50,"",7,100.0,35,57.4,43,79.6,40,74.1,373185,100.8,76756,55.7,-159,-12.4,93,18.4
"C1674","5","31212","47","0","2015","4","",25,549,553,584,5138433,1474432,26465,703,"",1.52,1.37,1.37,1.43,0.71,1.40,1.26,0.51,"N",10,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1682","5","31212","47","0","2015","4","",8,288,282,271,2294703,394835,2372,630,"",4.04,7.35,7.21,6.88,3.36,12.89,4.60,0.47,"",0,0.0,9,3.2,14,5.2,21,8.4,207870,10.0,53132,15.5,-641,-21.3,26,4.3
"C1686","5","31212","47","0","2015","4","",3,25,25,24,109758,35374,955,342,"",1.02,0.29,0.29,0.28,0.08,0.33,0.80,0.27,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1694","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1698","5","31212","47","0","2015","4","",66,962,945,979,10698782,1572717,31619,855,"",0.94,0.60,0.59,0.60,0.32,0.68,0.47,0.54,"",27,69.2,361,60.1,333,54.4,369,60.5,3100760,40.8,693098,78.8,8151,34.7,-107,-11.1
"C1702","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1714","5","31212","47","0","2015","4","",17,942,967,982,19547156,625558,16876,1560,"",1.30,2.55,2.62,2.64,2.99,1.51,1.78,1.15,"",3,21.4,132,16.3,155,19.1,164,20.0,2628949,15.5,355186,131.4,11070,190.7,-40,-2.5
"C1746","5","31212","47","0","2015","4","N",10,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1766","5","31212","47","0","2015","4","",7,22,25,21,85087,85087,1335,289,"",5.86,1.07,1.22,1.03,0.33,0.85,1.02,0.30,"",2,40.0,10,83.3,14,127.3,10,90.9,49063,136.2,49063,136.2,649,94.6,44,18.0
"C1778","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.39,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1782","5","31212","47","0","2015","4","",11,102,102,100,605286,162723,3802,459,"",2.35,1.05,1.05,1.03,0.38,1.01,1.23,0.37,"N",4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1786","5","31212","47","0","2015","4","",4,22,23,14,128612,30983,1088,503,"",3.30,0.65,0.68,0.41,0.27,0.70,1.51,0.46,"",1,33.3,15,214.3,14,155.6,5,55.6,61417,91.4,21450,225.0,753,224.8,-117,-18.9
"C1790","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1802","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1814","5","31212","47","0","2015","4","",19,650,655,654,12895801,397340,8826,1519,"",1.65,1.80,1.81,1.80,2.03,0.97,1.05,1.12,"",7,58.3,70,12.1,53,8.8,51,8.5,471831,3.8,98432,32.9,2837,47.4,-87,-5.4
"C1858","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1870","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1888","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1910","5","31212","47","0","2015","4","",26,979,952,1013,19282863,659873,9689,1512,"",0.63,0.81,0.79,0.83,0.79,0.42,0.30,0.97,"",7,36.8,161,19.7,161,20.4,175,20.9,2395161,14.2,305590,86.3,4777,97.3,-81,-5.1
"C1930","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1934","5","31212","47","0","2015","4","",5,114,113,117,471815,209855,2645,317,"",1.96,1.73,1.72,1.77,0.40,1.50,1.10,0.23,"N",4,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1938","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1966","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","5","31212","47","0","2015","4","",83,2255,2284,2319,40925490,2037027,41034,1377,"",3.52,4.46,4.53,4.55,3.90,2.36,2.56,0.86,"",23,38.3,248,12.4,205,9.9,257,12.5,2678116,7.0,648546,46.7,16544,67.6,-59,-4.1
"C1978","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,0,"N",4,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1982","5","31212","47","0","2015","4","",22,592,586,577,4265305,987394,22908,561,"",0.94,0.88,0.87,0.85,0.31,1.38,0.96,0.36,"",8,57.1,223,60.4,191,48.4,159,38.0,1682952,65.2,357364,56.7,6227,37.3,57,11.3
"C2002","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2010","5","31212","47","0","2015","4","",3,51,52,51,366812,121025,4128,550,"",3.13,2.14,2.19,2.13,1.05,2.82,4.94,0.49,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2022","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2026","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2074","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2130","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",6.03,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2134","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2150","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2166","5","31212","47","0","2015","4","",11,317,307,303,2534070,1569752,36038,631,"",3.77,5.84,5.67,5.53,3.25,6.56,6.78,0.57,"",0,0.0,28,9.7,33,12.0,28,10.2,277354,12.3,98822,6.7,-3124,-8.0,10,1.6
"C2178","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2182","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2202","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2222","5","31212","47","0","2015","4","N",8,0,0,0,0,0,0,0,"N",2.58,0,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2238","5","31212","47","0","2015","4","",3,30,34,33,184860,29664,640,440,"",3.57,1.34,1.55,1.50,0.60,1.59,1.90,0.41,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2242","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2252","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2266","5","31212","47","0","2015","4","",25,1341,1328,1323,22986512,2177837,27827,1329,"",8.92,24.57,24.53,24.28,25.03,24.81,18.53,1.02,"",7,38.9,129,10.6,87,7.0,135,11.4,-448207,-1.9,1121134,106.1,10736,62.8,-156,-10.5
"C2306","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2342","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2354","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2402","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2430","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2434","5","31212","47","0","2015","4","",12,440,445,456,3026655,539641,14427,521,"",2.27,2.30,2.34,2.37,0.97,2.48,2.24,0.42,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2442","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2450","5","31212","47","0","2015","4","",6,34,34,33,236147,138827,2680,540,"",8.78,2.63,2.64,2.54,1.36,2.57,4.20,0.52,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2454","5","31212","47","0","2015","4","",7,37,36,38,149542,76726,2123,311,"",4.21,1.00,0.99,1.04,0.26,1.09,1.60,0.25,"",3,75.0,12,48.0,13,56.5,14,58.3,30506,25.6,10244,15.4,369,21.0,-71,-18.6
"C2458","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2466","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2478","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2506","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2522","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.95,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2542","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",3,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2550","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",4.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2554","5","31212","47","0","2015","4","N",8,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2562","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2586","5","31212","47","0","2015","4","",6,193,192,198,667248,482764,9001,264,"",3.14,3.63,3.60,3.67,0.93,3.42,3.16,0.26,"",1,20.0,8,4.3,13,7.3,19,10.6,118510,21.6,88904,22.6,3811,73.4,31,13.3
"C2594","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2638","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2642","5","31212","47","0","2015","4","N",16,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2658","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2662","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2682","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2690","5","31212","47","0","2015","4","",24,448,455,464,2226700,527107,9674,376,"",2.03,1.27,1.28,1.29,0.38,1.15,1.07,0.29,"",6,33.3,77,20.8,83,22.3,91,24.4,426978,23.7,1336,0.3,-4416,-31.3,4,1.1
"C2698","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2706","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",4.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2710","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
